"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"OPTCEUS","200713","142.991","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200801","11.754","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200802","11.255","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200803","9.602","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200804","10.415","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200805","10.326","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200806","10.041","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200807","8.64","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200808","8.322","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200809","9.549","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200810","11.904","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200811","11.654","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200812","12.316","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200813","125.778","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200901","11.331","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200902","9.845","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200903","8.455","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200904","8.15","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200905","8.745","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200906","7.767","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200907","10.002","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200908","8.72","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200909","9.778","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200910","8.785","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200911","7.186","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200912","8.668","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200913","107.432","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201001","8.779","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201002","8.493","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201003","10.435","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201004","10.595","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201005","10.141","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201006","9.844","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201007","9.449","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201008","10.557","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201009","9.542","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201010","8.663","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201011","8.871","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201012","9.972","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201013","115.34","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201101","10.522","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201102","7.497","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201103","11.22","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201104","9.502","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201105","7.845","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201106","8.283","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201107","10.781","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201108","10.076","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201109","9.767","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201110","9.123","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201111","10.282","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201112","9.435","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201113","114.333","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201201","8.746","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201202","9.454","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201203","9.345","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201204","7.395","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201205","7.627","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201206","9.574","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201207","9.173","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201208","9.125","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201209","7.341","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201210","10.531","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201211","10.336","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201212","11.797","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201213","110.446","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201301","8.558","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201302","8.856","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201303","8.129","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201304","8.665","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201305","10.451","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201306","8.864","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201307","11.418","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201308","8.575","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201309","11.322","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201310","9.54","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201311","10.878","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201312","10.565","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201313","115.822","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201401","7.701","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201402","8.555","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201403","8.704","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201404","9.972","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201405","9.439","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201406","8.24","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201407","9.077","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201408","9.078","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201409","10.478","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201410","9.535","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201411","9.267","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201412","8.402","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201413","108.447","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201501","8.284","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201502","8.771","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201503","8.767","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201504","8.939","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201505","11.489","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201506","10.615","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201507","11.126","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201508","9.333","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201509","8.513","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201510","6.873","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201511","9.14","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201512","10.232","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201513","112.082","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201601","9.5","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201602","12.01","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201603","9.33","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201604","10.256","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201605","8.951","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201606","9.7","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201607","9.046","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201608","11.295","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201609","9.887","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201610","10.607","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201611","8.865","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201612","10.409","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201613","119.858","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201701","9.693","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201702","8.977","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201703","11.196","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201704","11.64","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201705","10.339","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201706","11.498","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201707","10.945","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201708","10.409","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201709","9.852","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201710","10.887","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201711","10.333","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201712","10.669","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201713","126.437","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201801","10.855","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201802","11.184","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201803","12.056","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201804","9.004","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201805","9.777","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201806","11.145","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201807","9.743","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201808","10.361","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201809","7.983","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201810","11.042","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201811","10.298","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201812","9.616","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201813","123.063","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201901","11.032","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201902","7.102","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201903","9.831","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201904","11.306","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201905","11.782","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201906","9.792","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201907","9.594","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201908","11.843","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201909","10.737","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201910","11.359","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201911","11.036","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201912","11.465","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201913","126.879","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","202001","10.881","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","202002","11.638","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","202003","11.784","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","202004","9.746","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","202005","10.993","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","202006","8.958","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","202007","9.435","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197301","220.358","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197302","203.817","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197303","202.615","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197304","177.227","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197305","189.636","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197306","180.539","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197307","183.538","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197308","195.826","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197309","181.922","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197310","193.575","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197311","205.822","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197312","204.771","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197313","2339.646","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197401","202.34","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197402","183.7","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197403","186.813","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197404","176.957","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197405","177.583","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197406","175.069","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197407","183.078","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197408","185.595","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197409","173.671","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197410","191.711","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197411","193.032","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197412","211.06","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197413","2240.61","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197501","212.289","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197502","182.289","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197503","191.274","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197504","180.063","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197505","173.337","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197506","171.038","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197507","176.259","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197508","176.687","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197509","170.723","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197510","183.369","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197511","173.403","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197512","211.384","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197513","2202.115","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197601","218.226","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197602","191.621","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197603","200.916","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197604","185.501","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197605","181.647","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197606","184.126","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197607","187.316","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197608","186.943","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197609","183.647","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197610","193.051","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197611","210.563","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197612","241.057","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197613","2364.615","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197701","242.712","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197702","216.692","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197703","210.851","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197704","195.807","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197705","193.48","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197706","197.162","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197707","199.785","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197708","204.156","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197709","194.778","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197710","201.4","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197711","203.473","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197712","233.558","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197713","2493.853","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197801","231.46","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197802","223.28","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197803","231.188","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197804","198.101","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197805","207.449","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197806","198.582","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197807","198.324","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197808","210.612","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197809","194.211","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197810","205.562","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
