"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Turkey","Coking coal - production","1991","Metric tons,  thousand","1722",""
"Turkey","Coking coal - production","1990","Metric tons,  thousand","1824",""
"Ukraine","Coking coal - production","2017","Metric tons,  thousand","5234",""
"Ukraine","Coking coal - production","2016","Metric tons,  thousand","6509",""
"Ukraine","Coking coal - production","2015","Metric tons,  thousand","6064",""
"Ukraine","Coking coal - production","2014","Metric tons,  thousand","12297",""
"Ukraine","Coking coal - production","2013","Metric tons,  thousand","19663",""
"Ukraine","Coking coal - production","2012","Metric tons,  thousand","20879",""
"Ukraine","Coking coal - production","2011","Metric tons,  thousand","19898",""
"Ukraine","Coking coal - production","2010","Metric tons,  thousand","17688",""
"Ukraine","Coking coal - production","2009","Metric tons,  thousand","19244",""
"Ukraine","Coking coal - production","2008","Metric tons,  thousand","19776",""
"Ukraine","Coking coal - production","2007","Metric tons,  thousand","21534",""
"United Kingdom","Coking coal - production","2018","Metric tons,  thousand","33",""
"United Kingdom","Coking coal - production","2017","Metric tons,  thousand","39",""
"United Kingdom","Coking coal - production","2016","Metric tons,  thousand","53",""
"United Kingdom","Coking coal - production","2015","Metric tons,  thousand","72",""
"United Kingdom","Coking coal - production","2014","Metric tons,  thousand","99",""
"United Kingdom","Coking coal - production","2013","Metric tons,  thousand","179",""
"United Kingdom","Coking coal - production","2012","Metric tons,  thousand","386",""
"United Kingdom","Coking coal - production","2011","Metric tons,  thousand","383",""
"United Kingdom","Coking coal - production","2010","Metric tons,  thousand","270",""
"United Kingdom","Coking coal - production","2009","Metric tons,  thousand","246",""
"United Kingdom","Coking coal - production","2008","Metric tons,  thousand","307",""
"United Kingdom","Coking coal - production","2007","Metric tons,  thousand","266",""
"United Kingdom","Coking coal - production","2006","Metric tons,  thousand","266",""
"United Kingdom","Coking coal - production","2005","Metric tons,  thousand","274",""
"United Kingdom","Coking coal - production","2004","Metric tons,  thousand","352",""
"United Kingdom","Coking coal - production","2003","Metric tons,  thousand","373",""
"United Kingdom","Coking coal - production","2002","Metric tons,  thousand","373",""
"United Kingdom","Coking coal - production","2001","Metric tons,  thousand","312",""
"United Kingdom","Coking coal - production","2000","Metric tons,  thousand","255",""
"United Kingdom","Coking coal - production","1999","Metric tons,  thousand","263",""
"United Kingdom","Coking coal - production","1998","Metric tons,  thousand","542",""
"United Kingdom","Coking coal - production","1997","Metric tons,  thousand","1076",""
"United Kingdom","Coking coal - production","1996","Metric tons,  thousand","675",""
"United Kingdom","Coking coal - production","1995","Metric tons,  thousand","599",""
"United Kingdom","Coking coal - production","1994","Metric tons,  thousand","350",""
"United Kingdom","Coking coal - production","1993","Metric tons,  thousand","219",""
"United Kingdom","Coking coal - production","1992","Metric tons,  thousand","450",""
"United Kingdom","Coking coal - production","1991","Metric tons,  thousand","800",""
"United Kingdom","Coking coal - production","1990","Metric tons,  thousand","1600",""
"United States","Coking coal - production","2018","Metric tons,  thousand","71947",""
"United States","Coking coal - production","2017","Metric tons,  thousand","65467",""
"United States","Coking coal - production","2016","Metric tons,  thousand","50136",""
"United States","Coking coal - production","2015","Metric tons,  thousand","57521",""
"United States","Coking coal - production","2014","Metric tons,  thousand","72717",""
"United States","Coking coal - production","2013","Metric tons,  thousand","77857",""
"United States","Coking coal - production","2012","Metric tons,  thousand","81300",""
"United States","Coking coal - production","2011","Metric tons,  thousand","81656",""
"United States","Coking coal - production","2010","Metric tons,  thousand","68645",""
"United States","Coking coal - production","2009","Metric tons,  thousand","46559",""
"United States","Coking coal - production","2008","Metric tons,  thousand","57367",""
"United States","Coking coal - production","2007","Metric tons,  thousand","47307",""
"United States","Coking coal - production","2006","Metric tons,  thousand","44599",""
"United States","Coking coal - production","2005","Metric tons,  thousand","46444",""
"United States","Coking coal - production","2004","Metric tons,  thousand","44222",""
"United States","Coking coal - production","2003","Metric tons,  thousand","40005",""
"United States","Coking coal - production","2002","Metric tons,  thousand","38789",""
"United States","Coking coal - production","2001","Metric tons,  thousand","44884",""
"United States","Coking coal - production","2000","Metric tons,  thousand","54287",""
"United States","Coking coal - production","1999","Metric tons,  thousand","53623",""
"United States","Coking coal - production","1998","Metric tons,  thousand","67185",""
"United States","Coking coal - production","1997","Metric tons,  thousand","74106",""
"United States","Coking coal - production","1996","Metric tons,  thousand","76815",""
"United States","Coking coal - production","1995","Metric tons,  thousand","77166",""
"United States","Coking coal - production","1994","Metric tons,  thousand","71967",""
"United States","Coking coal - production","1993","Metric tons,  thousand","73282",""
"United States","Coking coal - production","1992","Metric tons,  thousand","83113",""
"United States","Coking coal - production","1991","Metric tons,  thousand","88853",""
"United States","Coking coal - production","1990","Metric tons,  thousand","93259",""
"Zimbabwe","Coking coal - production","2018","Metric tons,  thousand","512",""
"Zimbabwe","Coking coal - production","2017","Metric tons,  thousand","483",""
"Zimbabwe","Coking coal - production","2016","Metric tons,  thousand","461",""
"Zimbabwe","Coking coal - production","2015","Metric tons,  thousand","458",""
"Zimbabwe","Coking coal - production","2014","Metric tons,  thousand","448",""
"Zimbabwe","Coking coal - production","2013","Metric tons,  thousand","538",""
"Zimbabwe","Coking coal - production","2012","Metric tons,  thousand","527",""
"Zimbabwe","Coking coal - production","2011","Metric tons,  thousand","451",""
"Zimbabwe","Coking coal - production","2010","Metric tons,  thousand","394",""
"Zimbabwe","Coking coal - production","2009","Metric tons,  thousand","330",""
"Zimbabwe","Coking coal - production","2008","Metric tons,  thousand","295",""
"Zimbabwe","Coking coal - production","2007","Metric tons,  thousand","644",""
"Zimbabwe","Coking coal - production","2006","Metric tons,  thousand","668",""
"Zimbabwe","Coking coal - production","2005","Metric tons,  thousand","692",""
"Zimbabwe","Coking coal - production","2004","Metric tons,  thousand","619",""

"fnSeqID","Footnote"
"1","Estimate"
