"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Bahrain","Fuel oil - Production","2000","Metric tons,  thousand","3214",""
"Bahrain","Fuel oil - Production","1999","Metric tons,  thousand","3333",""
"Bahrain","Fuel oil - Production","1998","Metric tons,  thousand","2979",""
"Bahrain","Fuel oil - Production","1997","Metric tons,  thousand","2898",""
"Bahrain","Fuel oil - Production","1996","Metric tons,  thousand","3234",""
"Bahrain","Fuel oil - Production","1995","Metric tons,  thousand","3143",""
"Bahrain","Fuel oil - Production","1994","Metric tons,  thousand","3138",""
"Bahrain","Fuel oil - Production","1993","Metric tons,  thousand","3332",""
"Bahrain","Fuel oil - Production","1992","Metric tons,  thousand","3650","1"
"Bahrain","Fuel oil - Production","1991","Metric tons,  thousand","3593","1"
"Bahrain","Fuel oil - Production","1990","Metric tons,  thousand","3443","1"
"Bangladesh","Fuel oil - Production","2017","Metric tons,  thousand","443",""
"Bangladesh","Fuel oil - Production","2016","Metric tons,  thousand","363",""
"Bangladesh","Fuel oil - Production","2015","Metric tons,  thousand","299",""
"Bangladesh","Fuel oil - Production","2014","Metric tons,  thousand","302",""
"Bangladesh","Fuel oil - Production","2013","Metric tons,  thousand","323",""
"Bangladesh","Fuel oil - Production","2012","Metric tons,  thousand","275",""
"Bangladesh","Fuel oil - Production","2011","Metric tons,  thousand","367",""
"Bangladesh","Fuel oil - Production","2010","Metric tons,  thousand","341",""
"Bangladesh","Fuel oil - Production","2009","Metric tons,  thousand","192",""
"Bangladesh","Fuel oil - Production","2008","Metric tons,  thousand","290",""
"Bangladesh","Fuel oil - Production","2007","Metric tons,  thousand","338",""
"Bangladesh","Fuel oil - Production","2006","Metric tons,  thousand","350",""
"Bangladesh","Fuel oil - Production","2005","Metric tons,  thousand","297",""
"Bangladesh","Fuel oil - Production","2004","Metric tons,  thousand","350",""
"Bangladesh","Fuel oil - Production","2003","Metric tons,  thousand","57",""
"Bangladesh","Fuel oil - Production","2002","Metric tons,  thousand","49",""
"Bangladesh","Fuel oil - Production","2001","Metric tons,  thousand","61",""
"Bangladesh","Fuel oil - Production","2000","Metric tons,  thousand","62",""
"Bangladesh","Fuel oil - Production","1999","Metric tons,  thousand","47",""
"Bangladesh","Fuel oil - Production","1998","Metric tons,  thousand","66",""
"Bangladesh","Fuel oil - Production","1997","Metric tons,  thousand","127",""
"Bangladesh","Fuel oil - Production","1996","Metric tons,  thousand","76",""
"Bangladesh","Fuel oil - Production","1995","Metric tons,  thousand","131",""
"Bangladesh","Fuel oil - Production","1994","Metric tons,  thousand","325",""
"Bangladesh","Fuel oil - Production","1993","Metric tons,  thousand","296",""
"Bangladesh","Fuel oil - Production","1992","Metric tons,  thousand","284",""
"Bangladesh","Fuel oil - Production","1991","Metric tons,  thousand","301",""
"Bangladesh","Fuel oil - Production","1990","Metric tons,  thousand","283",""
"Barbados","Fuel oil - Production","1998","Metric tons,  thousand","0",""
"Barbados","Fuel oil - Production","1997","Metric tons,  thousand","169",""
"Barbados","Fuel oil - Production","1996","Metric tons,  thousand","165",""
"Barbados","Fuel oil - Production","1995","Metric tons,  thousand","155",""
"Barbados","Fuel oil - Production","1994","Metric tons,  thousand","143",""
"Barbados","Fuel oil - Production","1993","Metric tons,  thousand","142",""
"Barbados","Fuel oil - Production","1992","Metric tons,  thousand","131",""
"Barbados","Fuel oil - Production","1991","Metric tons,  thousand","150",""
"Barbados","Fuel oil - Production","1990","Metric tons,  thousand","152",""
"Belarus","Fuel oil - Production","2017","Metric tons,  thousand","5112",""
"Belarus","Fuel oil - Production","2016","Metric tons,  thousand","5569",""
"Belarus","Fuel oil - Production","2015","Metric tons,  thousand","7431",""
"Belarus","Fuel oil - Production","2014","Metric tons,  thousand","5865",""
"Belarus","Fuel oil - Production","2013","Metric tons,  thousand","6615",""
"Belarus","Fuel oil - Production","2012","Metric tons,  thousand","7284",""
"Belarus","Fuel oil - Production","2011","Metric tons,  thousand","6407",""
"Belarus","Fuel oil - Production","2010","Metric tons,  thousand","5104",""
"Belarus","Fuel oil - Production","2009","Metric tons,  thousand","7291",""
"Belarus","Fuel oil - Production","2008","Metric tons,  thousand","6831",""
"Belarus","Fuel oil - Production","2007","Metric tons,  thousand","6195",""
"Belarus","Fuel oil - Production","2006","Metric tons,  thousand","6329",""
"Belarus","Fuel oil - Production","2005","Metric tons,  thousand","6313",""
"Belarus","Fuel oil - Production","2004","Metric tons,  thousand","5501",""
"Belarus","Fuel oil - Production","2003","Metric tons,  thousand","4790",""
"Belarus","Fuel oil - Production","2002","Metric tons,  thousand","5099",""
"Belarus","Fuel oil - Production","2001","Metric tons,  thousand","4408",""
"Belarus","Fuel oil - Production","2000","Metric tons,  thousand","4627",""
"Belarus","Fuel oil - Production","1999","Metric tons,  thousand","4305",""
"Belarus","Fuel oil - Production","1998","Metric tons,  thousand","4253",""
"Belarus","Fuel oil - Production","1997","Metric tons,  thousand","4524",""
"Belarus","Fuel oil - Production","1996","Metric tons,  thousand","4812",""
"Belarus","Fuel oil - Production","1995","Metric tons,  thousand","5592",""
"Belarus","Fuel oil - Production","1994","Metric tons,  thousand","5242",""
"Belarus","Fuel oil - Production","1993","Metric tons,  thousand","6285",""
"Belarus","Fuel oil - Production","1992","Metric tons,  thousand","9006",""
"Belgium","Fuel oil - Production","2018","Metric tons,  thousand","7450",""
"Belgium","Fuel oil - Production","2017","Metric tons,  thousand","7488",""
"Belgium","Fuel oil - Production","2016","Metric tons,  thousand","5349",""
"Belgium","Fuel oil - Production","2015","Metric tons,  thousand","5306",""
"Belgium","Fuel oil - Production","2014","Metric tons,  thousand","5512",""
"Belgium","Fuel oil - Production","2013","Metric tons,  thousand","4916",""
"Belgium","Fuel oil - Production","2012","Metric tons,  thousand","5179",""
"Belgium","Fuel oil - Production","2011","Metric tons,  thousand","5689",""
"Belgium","Fuel oil - Production","2010","Metric tons,  thousand","5543",""
"Belgium","Fuel oil - Production","2009","Metric tons,  thousand","5026",""
"Belgium","Fuel oil - Production","2008","Metric tons,  thousand","7268",""
"Belgium","Fuel oil - Production","2007","Metric tons,  thousand","7391",""
"Belgium","Fuel oil - Production","2006","Metric tons,  thousand","7128",""
"Belgium","Fuel oil - Production","2005","Metric tons,  thousand","7875",""
"Belgium","Fuel oil - Production","2004","Metric tons,  thousand","8380",""
"Belgium","Fuel oil - Production","2003","Metric tons,  thousand","8689",""
"Belgium","Fuel oil - Production","2002","Metric tons,  thousand","7603",""
"Belgium","Fuel oil - Production","2001","Metric tons,  thousand","7015",""
"Belgium","Fuel oil - Production","2000","Metric tons,  thousand","7990",""
"Belgium","Fuel oil - Production","1999","Metric tons,  thousand","6895",""
"Belgium","Fuel oil - Production","1998","Metric tons,  thousand","8042",""
"Belgium","Fuel oil - Production","1997","Metric tons,  thousand","7444",""
"Belgium","Fuel oil - Production","1996","Metric tons,  thousand","6843",""
"Belgium","Fuel oil - Production","1995","Metric tons,  thousand","4923",""
"Belgium","Fuel oil - Production","1994","Metric tons,  thousand","5379",""
"Belgium","Fuel oil - Production","1993","Metric tons,  thousand","6599",""
"Belgium","Fuel oil - Production","1992","Metric tons,  thousand","6733",""
"Belgium","Fuel oil - Production","1991","Metric tons,  thousand","7283",""
"Belgium","Fuel oil - Production","1990","Metric tons,  thousand","5636",""
"Bolivia (Plur. State of)","Fuel oil - Production","2017","Metric tons,  thousand","192",""
"Bolivia (Plur. State of)","Fuel oil - Production","2016","Metric tons,  thousand","264",""
"Bolivia (Plur. State of)","Fuel oil - Production","2015","Metric tons,  thousand","636",""
"Bolivia (Plur. State of)","Fuel oil - Production","2014","Metric tons,  thousand","411",""
"Bolivia (Plur. State of)","Fuel oil - Production","2013","Metric tons,  thousand","376",""
"Bolivia (Plur. State of)","Fuel oil - Production","2012","Metric tons,  thousand","332",""
"Bolivia (Plur. State of)","Fuel oil - Production","2011","Metric tons,  thousand","416",""
"Bolivia (Plur. State of)","Fuel oil - Production","2010","Metric tons,  thousand","391",""
"Bolivia (Plur. State of)","Fuel oil - Production","2009","Metric tons,  thousand","338",""
"Bolivia (Plur. State of)","Fuel oil - Production","2008","Metric tons,  thousand","487",""
"Bolivia (Plur. State of)","Fuel oil - Production","2007","Metric tons,  thousand","528",""
"Bolivia (Plur. State of)","Fuel oil - Production","2006","Metric tons,  thousand","538",""
"Bolivia (Plur. State of)","Fuel oil - Production","2005","Metric tons,  thousand","531",""
"Bolivia (Plur. State of)","Fuel oil - Production","2004","Metric tons,  thousand","438",""
"Bolivia (Plur. State of)","Fuel oil - Production","2003","Metric tons,  thousand","454",""
"Bolivia (Plur. State of)","Fuel oil - Production","2002","Metric tons,  thousand","522",""
"Bolivia (Plur. State of)","Fuel oil - Production","2001","Metric tons,  thousand","441",""
"Bolivia (Plur. State of)","Fuel oil - Production","2000","Metric tons,  thousand","276",""
"Bolivia (Plur. State of)","Fuel oil - Production","1999","Metric tons,  thousand","285",""
"Bolivia (Plur. State of)","Fuel oil - Production","1998","Metric tons,  thousand","332",""
"Bolivia (Plur. State of)","Fuel oil - Production","1997","Metric tons,  thousand","286",""
"Bolivia (Plur. State of)","Fuel oil - Production","1996","Metric tons,  thousand","304",""
"Bolivia (Plur. State of)","Fuel oil - Production","1995","Metric tons,  thousand","273",""
"Bolivia (Plur. State of)","Fuel oil - Production","1994","Metric tons,  thousand","248",""
"Bolivia (Plur. State of)","Fuel oil - Production","1993","Metric tons,  thousand","214",""
"Bolivia (Plur. State of)","Fuel oil - Production","1992","Metric tons,  thousand","202",""
"Bolivia (Plur. State of)","Fuel oil - Production","1991","Metric tons,  thousand","210",""
"Bolivia (Plur. State of)","Fuel oil - Production","1990","Metric tons,  thousand","197",""
"Bosnia and Herzegovina","Fuel oil - Production","2017","Metric tons,  thousand","81",""
"Bosnia and Herzegovina","Fuel oil - Production","2016","Metric tons,  thousand","69",""
"Bosnia and Herzegovina","Fuel oil - Production","2015","Metric tons,  thousand","105",""
