HDI Rank,Country,1980,1985,1990,1995,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013
71,Mexico,0.4165,0.467611111,0.478677778,0.511388889,0.544288323,0.58832816,0.601369625,0.604486656,0.612260776,0.621041616,0.63064341,0.635627148,0.637833108,0.637833108
124,Micronesia (Federated States of),..,..,..,..,..,..,..,..,..,..,0.611084533,0.611084533,0.611084533,0.611084533
114,Moldova (Republic of),..,..,0.599533333,0.591488889,0.617633333,0.6464,0.654475556,0.654217778,0.656737778,0.653702222,0.653444444,0.656222222,0.653444444,0.653444444
,Monaco,..,..,..,..,..,..,..,..,..,..,..,..,..,..
103,Mongolia,0.477077778,0.505451852,0.536933333,0.471622222,0.531677778,0.627211111,0.636057778,0.648608148,0.661158519,0.673708889,0.682555556,0.688111111,0.693666667,0.693666667
51,Montenegro,..,..,..,..,..,0.716888889,0.730444444,0.744,0.756888889,0.768,0.773555556,0.773555556,0.773555556,0.773555556
129,Morocco,0.205255556,0.241555556,0.253988889,0.2922,0.345533333,0.407877778,0.410984444,0.422424444,0.431086667,0.439748889,0.453966667,0.467855556,0.467855556,0.467855556
178,Mozambique,0.157533333,0.141322222,0.130177778,0.137777778,0.222468649,0.323826187,0.33417923,0.352865606,0.365996427,0.373571692,0.372813624,0.372055556,0.372055556,0.372055556
150,Myanmar,0.2218,0.246588889,0.243222222,0.285822222,0.309596296,0.343096296,0.351365926,0.359635556,0.363275556,0.366915556,0.370555556,0.370555556,0.370555556,0.370555556
127,Namibia,0.4506,0.470566667,0.494733333,0.527555556,0.507522222,0.515066667,0.513868889,0.515448889,0.517028889,0.518608889,0.520188889,0.520188889,0.520188889,0.520188889
,Nauru,..,..,..,..,..,..,..,..,..,..,..,..,..,..
145,Nepal,0.1545,0.205188889,0.284233333,0.306266667,0.336733333,0.366333333,0.383528889,0.386835556,0.398475556,0.418448889,0.443977778,0.452311111,0.452311111,0.452311111
4,Netherlands,0.667223333,0.686087778,0.744362222,0.811401111,0.824235556,0.843646357,0.850266933,0.859665288,0.859768963,0.859493415,0.866459963,0.89160543,0.893532297,0.893532297
7,New Zealand,0.760166667,0.772466667,0.793511111,0.863766667,0.884566667,0.9078,0.909593333,0.911386667,0.91318,0.914973333,0.916766667,0.916766667,0.916766667,0.916766667
132,Nicaragua,0.327444444,0.325355556,0.343111111,0.387277778,0.425007407,0.4631,0.46726,0.47142,0.47558,0.47974,0.4839,0.4839,0.4839,0.4839
187,Niger,0.059811111,0.069766667,0.083811111,0.097620202,0.117579798,0.148522222,0.152293333,0.158842222,0.165391111,0.17194,0.184044444,0.192377778,0.197933333,0.197933333
152,Nigeria,..,..,..,..,..,0.415333333,0.417238667,0.419144,0.421049333,0.422954667,0.42486,0.42486,0.42486,0.42486
1,Norway,0.666122222,0.699466667,0.750288889,0.804666667,0.870211111,0.909777778,0.912028889,0.908724444,0.902642222,0.902115556,0.907144444,0.909922222,0.909922222,0.909922222
56,Oman,..,..,..,..,..,0.526736709,0.527250845,0.538876092,0.556056894,0.589390228,0.596334672,0.603279117,0.603279117,0.603279117
146,Pakistan,0.161411111,0.184251852,0.198322222,0.229646154,0.261203419,0.330922222,0.325908816,0.337562077,0.338104227,0.352018478,0.359106482,0.366111787,0.371667343,0.371667343
60,Palau,..,..,..,..,0.759994558,0.786759955,0.786759955,0.786759955,0.786759955,0.786759955,0.786759955,0.786759955,0.786759955,0.786759955
107,Palestine (State of),..,..,..,..,..,0.613260023,0.619511631,0.639343166,0.642734273,0.649898614,0.651819791,0.656171682,0.662476603,0.662476603
65,Panama,0.5049,0.523677778,0.536344444,0.576333333,0.623255556,0.652944444,0.655504444,0.655286667,0.657846667,0.657628889,0.662966667,0.657411111,0.657411111,0.657411111
157,Papua New Guinea,0.155455556,0.175866667,0.207922222,0.241344444,0.284838462,0.326295726,0.335033846,0.343771966,0.352510085,0.361248205,0.369986325,0.376311111,0.376311111,0.376311111
